SSID,BSS,RSSI,Channel,Time
UnifiGuest,E8:65:49:53:9D:C1,-86,6,12:43:01
,,,,
Unifi,E8:65:49:53:9D:CF,-90,161,12:42:30
,,,,
Unifi,E8:65:49:53:9D:CF,-88,161,12:42:34
,,,,
Unifi,E8:65:49:53:9D:CF,-92,161,12:42:37
,,,,
Unifi,E8:65:49:53:9D:CF,-92,161,12:42:41
,,,,
Unifi,E8:65:49:53:9D:CF,-92,161,12:42:45
,,,,
Unifi,E8:65:49:53:9D:CF,-92,161,12:42:49
,,,,
Unifi,E8:65:49:53:9D:CF,-92,161,12:42:53
,,,,
Unifi,E8:65:49:53:9D:CF,-92,161,12:42:57
,,,,
Unifi,E8:65:49:53:9D:CF,-92,161,12:43:01
,,,,
UnifiGuest,28:6F:7F:90:B2:61,-79,11,12:42:30
,,,,
UnifiGuest,28:6F:7F:90:B2:61,-79,11,12:42:34
,,,,
UnifiGuest,28:6F:7F:90:B2:61,-75,11,12:42:45
,,,,
UnifiGuest,28:6F:7F:90:B2:61,-75,11,12:42:49
,,,,
UnifiGuest,28:6F:7F:90:B2:61,-75,11,12:42:53
,,,,
UnifiGuest,28:6F:7F:90:B2:61,-75,11,12:42:57
,,,,
UnifiGuest,28:6F:7F:90:B2:61,-75,11,12:43:01
,,,,
eduroam,E8:65:49:53:9D:C2,-80,6,12:42:30
,,,,
eduroam,E8:65:49:53:9D:C2,-84,6,12:42:34
,,,,
eduroam,E8:65:49:53:9D:C2,-84,6,12:42:37
,,,,
eduroam,E8:65:49:53:9D:C2,-84,6,12:42:41
,,,,
eduroam,E8:65:49:53:9D:C2,-84,6,12:42:45
,,,,
eduroam,E8:65:49:53:9D:C2,-85,6,12:42:49
,,,,
eduroam,E8:65:49:53:9D:C2,-85,6,12:42:53
,,,,
eduroam,E8:65:49:53:9D:C2,-85,6,12:42:57
,,,,
eduroam,E8:65:49:53:9D:C2,-85,6,12:43:01
,,,,
eduroam,28:6F:7F:90:B2:62,-79,11,12:42:30
,,,,
eduroam,28:6F:7F:90:B2:62,-79,11,12:42:34
,,,,
eduroam,28:6F:7F:90:B2:62,-77,11,12:42:45
,,,,
eduroam,28:6F:7F:90:B2:62,-77,11,12:42:49
,,,,
eduroam,28:6F:7F:90:B2:62,-77,11,12:42:53
,,,,
eduroam,28:6F:7F:90:B2:62,-77,11,12:42:57
,,,,
eduroam,28:6F:7F:90:B2:62,-77,11,12:43:01
